Ticker,Date,Open,High,Low,Close,Volume,Strike,Expiration
O:SPY250305P00625000,2025-03-03,30.5,30.5,30.5,30.5,2,625,2025-03-05
O:SPY250305P00625000,2025-03-05,45.03,45.03,40.22,40.4,24,625,2025-03-05
O:SPY250305P00650000,2025-03-05,74.69,74.69,66.68,66.68,14,650,2025-03-05
O:SPY250305P00685000,2025-03-05,109.32,110.03,100.41,101.23,414,685,2025-03-05
O:SPY250306C00400000,2025-03-03,192.9,194.89,188.48,188.81,1552,400,2025-03-06
O:SPY250306C00400000,2025-03-04,181.97,185.28,181.15,185.22,3732,400,2025-03-06
O:SPY250306C00400000,2025-03-06,177.78,179.84,177.78,178.07,10,400,2025-03-06
O:SPY250306C00415000,2025-03-05,160.51,160.51,160.51,160.51,2,415,2025-03-06
O:SPY250306C00420000,2025-03-03,168.63,168.63,168.55,168.55,4,420,2025-03-06
O:SPY250306C00450000,2025-03-03,142.91,144.95,138.53,138.54,1544,450,2025-03-06
O:SPY250306C00460000,2025-03-03,128.62,129.08,128.62,128.88,8,460,2025-03-06
O:SPY250306C00470000,2025-03-04,111.98,112.32,111.98,112.32,4,470,2025-03-06
O:SPY250306C00480000,2025-03-03,108.64,108.64,108.61,108.61,4,480,2025-03-06
O:SPY250306C00500000,2025-03-04,81.98,85.36,81.23,85.23,3728,500,2025-03-06
O:SPY250306C00510000,2025-03-05,73.23,73.23,73.23,73.23,4,510,2025-03-06
O:SPY250306C00510000,2025-03-06,64.26,64.26,64.26,64.26,4,510,2025-03-06
O:SPY250306C00525000,2025-03-03,67.29,68.28,67.09,68.28,12,525,2025-03-06
O:SPY250306C00530000,2025-03-05,53.45,53.45,53.45,53.45,2,530,2025-03-06
O:SPY250306C00535000,2025-03-05,48.35,48.35,48.35,48.35,2,535,2025-03-06
O:SPY250306C00535000,2025-03-06,36.14,36.14,36.14,36.14,2,535,2025-03-06
O:SPY250306C00540000,2025-03-06,34.32,34.32,34.32,34.32,2,540,2025-03-06
O:SPY250306C00545000,2025-03-06,32.33,33.75,32.33,33.75,4,545,2025-03-06
O:SPY250306C00550000,2025-03-04,26,27,26,27,4,550,2025-03-06
O:SPY250306C00550000,2025-03-05,26.76,33.01,26.76,32.97,62,550,2025-03-06
O:SPY250306C00550000,2025-03-06,24.08,24.21,22.47,22.47,6,550,2025-03-06
O:SPY250306C00551000,2025-03-04,28.98,29.04,28.98,29.04,20,551,2025-03-06
O:SPY250306C00551000,2025-03-05,32.27,32.27,32.27,32.27,2,551,2025-03-06
O:SPY250306C00551000,2025-03-06,23.1,23.1,19.9,19.9,8,551,2025-03-06
O:SPY250306C00552000,2025-03-05,24.7,27.1,24.7,27.1,4,552,2025-03-06
O:SPY250306C00553000,2025-03-04,22.27,29.07,20.95,29.07,96,553,2025-03-06
O:SPY250306C00553000,2025-03-05,27.05,27.23,27.05,27.23,4,553,2025-03-06
O:SPY250306C00554000,2025-03-04,20.18,20.18,20.18,20.18,4,554,2025-03-06
O:SPY250306C00554000,2025-03-05,24.27,29,19.8,29,10,554,2025-03-06
O:SPY250306C00554000,2025-03-06,20.58,20.58,18.14,18.14,28,554,2025-03-06
O:SPY250306C00555000,2025-03-03,37,38.66,37,38.66,200,555,2025-03-06
O:SPY250306C00555000,2025-03-04,19.84,21.9,19.84,21.9,8,555,2025-03-06
O:SPY250306C00555000,2025-03-05,18.65,28.5,18.65,28.5,238,555,2025-03-06
O:SPY250306C00555000,2025-03-06,22,23,16.52,17.87,16,555,2025-03-06
O:SPY250306C00556000,2025-03-04,19.06,19.06,18.2,18.2,72,556,2025-03-06
O:SPY250306C00556000,2025-03-05,21.4,22.42,21.4,22.42,200,556,2025-03-06
O:SPY250306C00556000,2025-03-06,19.61,22.7,15.54,16,330,556,2025-03-06
O:SPY250306C00557000,2025-03-04,18.01,19.23,17.37,17.37,58,557,2025-03-06
O:SPY250306C00557000,2025-03-05,21.88,22.53,21.88,22.53,8,557,2025-03-06
O:SPY250306C00557000,2025-03-06,19.1,22,15.68,16,12,557,2025-03-06
O:SPY250306C00558000,2025-03-04,19.15,19.15,16.4,16.4,62,558,2025-03-06
O:SPY250306C00558000,2025-03-05,19.81,20.35,16.38,20.35,18,558,2025-03-06
O:SPY250306C00558000,2025-03-06,16,19.6,14.16,14.16,28,558,2025-03-06
O:SPY250306C00559000,2025-03-04,19.99,22.62,15.68,17.21,112,559,2025-03-06
O:SPY250306C00559000,2025-03-05,18.7,19.86,16.05,19.86,20,559,2025-03-06
O:SPY250306C00559000,2025-03-06,16.33,18.36,11.42,13.81,84,559,2025-03-06
O:SPY250306C00560000,2025-03-04,19.31,23.91,14.3,16.31,200,560,2025-03-06
O:SPY250306C00560000,2025-03-05,17.32,24.52,14.07,23.52,642,560,2025-03-06
O:SPY250306C00560000,2025-03-06,15.4,17.5,11.1,13.4,1084,560,2025-03-06
O:SPY250306C00561000,2025-03-04,18.99,20.34,13.47,17.7,244,561,2025-03-06
O:SPY250306C00561000,2025-03-05,18.1,22.7,13.53,22.7,116,561,2025-03-06
O:SPY250306C00561000,2025-03-06,13.8,19,9.7,10.66,592,561,2025-03-06
O:SPY250306C00562000,2025-03-03,19.63,19.63,19.63,19.63,8,562,2025-03-06
O:SPY250306C00562000,2025-03-04,17.37,18.03,12.64,16,312,562,2025-03-06
O:SPY250306C00562000,2025-03-05,13.58,21.7,13.58,20.85,44,562,2025-03-06
O:SPY250306C00562000,2025-03-06,13.49,17.73,8.9,10.56,864,562,2025-03-06
O:SPY250306C00563000,2025-03-04,17.65,19.99,11.96,16.58,296,563,2025-03-06
O:SPY250306C00563000,2025-03-05,14.86,20.8,11.57,20.8,140,563,2025-03-06
O:SPY250306C00563000,2025-03-06,11.3,17.13,7.54,10.18,394,563,2025-03-06
O:SPY250306C00564000,2025-03-03,18.99,18.99,18.99,18.99,14,564,2025-03-06
O:SPY250306C00564000,2025-03-04,15.62,19.05,11.94,14.16,150,564,2025-03-06
O:SPY250306C00564000,2025-03-05,13.59,20.53,10.62,20.53,182,564,2025-03-06
O:SPY250306C00564000,2025-03-06,11.97,15.94,6.5,8.7,754,564,2025-03-06
O:SPY250306C00565000,2025-03-03,18.7,19.03,17.03,19.03,62,565,2025-03-06
O:SPY250306C00565000,2025-03-04,15.52,18.1,10.8,12.68,126,565,2025-03-06
O:SPY250306C00565000,2025-03-05,13.24,18.49,9.8,18.49,196,565,2025-03-06
O:SPY250306C00565000,2025-03-06,10.35,15,5.47,8.74,6818,565,2025-03-06
O:SPY250306C00566000,2025-03-03,17.24,17.24,17.24,17.24,24,566,2025-03-06
O:SPY250306C00566000,2025-03-04,11.42,13.44,9.65,13.44,164,566,2025-03-06
O:SPY250306C00566000,2025-03-05,11.92,18.62,9.42,17.39,142,566,2025-03-06
O:SPY250306C00566000,2025-03-06,9.91,13.93,4.62,7.85,3184,566,2025-03-06
O:SPY250306C00567000,2025-03-04,11.64,13.33,8.66,13.33,128,567,2025-03-06
O:SPY250306C00567000,2025-03-05,11.58,16.43,8.96,16.2,1148,567,2025-03-06
O:SPY250306C00567000,2025-03-06,9.18,13.15,3.85,6.59,5964,567,2025-03-06
O:SPY250306C00568000,2025-03-03,15.53,15.53,15.53,15.53,4,568,2025-03-06
O:SPY250306C00568000,2025-03-04,11.47,14.72,8.56,11.83,196,568,2025-03-06
O:SPY250306C00568000,2025-03-05,11.16,15.95,7.58,15.95,448,568,2025-03-06
O:SPY250306C00568000,2025-03-06,8.19,12.12,3.1,6,13050,568,2025-03-06
O:SPY250306C00569000,2025-03-03,24.8,24.8,14.75,14.75,6,569,2025-03-06
O:SPY250306C00569000,2025-03-04,10.89,13.25,7.44,11.63,270,569,2025-03-06
O:SPY250306C00569000,2025-03-05,10.6,15.28,7.14,14.95,400,569,2025-03-06
O:SPY250306C00569000,2025-03-06,7.24,11.28,2.4,4.94,14896,569,2025-03-06
O:SPY250306C00570000,2025-03-03,23.75,23.75,13.5,13.75,34,570,2025-03-06
O:SPY250306C00570000,2025-03-04,11.3,15.78,6.8,9.59,1170,570,2025-03-06
O:SPY250306C00570000,2025-03-05,8.88,14.91,6.3,13.85,1192,570,2025-03-06
O:SPY250306C00570000,2025-03-06,6.43,10.34,1.83,3.6,75567,570,2025-03-06
O:SPY250306C00571000,2025-03-03,18.42,18.42,13.09,13.96,108,571,2025-03-06
O:SPY250306C00571000,2025-03-04,10.49,13.65,6,7.52,658,571,2025-03-06
O:SPY250306C00571000,2025-03-05,8.19,14.07,5.68,12.7,1175,571,2025-03-06
O:SPY250306C00571000,2025-03-06,5.84,9.5,1.37,2.97,155581,571,2025-03-06
O:SPY250306C00572000,2025-03-03,23.44,23.44,16.5,16.5,44,572,2025-03-06
O:SPY250306C00572000,2025-03-04,9.91,13.36,5.39,8.74,1522,572,2025-03-06
O:SPY250306C00572000,2025-03-05,8.11,12.86,5.09,11.29,2326,572,2025-03-06
O:SPY250306C00572000,2025-03-06,5.02,8.58,0.87,1.97,284593,572,2025-03-06
O:SPY250306C00573000,2025-03-03,14.89,14.89,10.88,11.45,84,573,2025-03-06
O:SPY250306C00573000,2025-03-04,9.17,13.14,4.9,8.89,3428,573,2025-03-06
O:SPY250306C00573000,2025-03-05,6.96,12.25,4.52,10.55,5067,573,2025-03-06
O:SPY250306C00573000,2025-03-06,4.42,7.68,0.46,1.18,464826,573,2025-03-06
O:SPY250306C00574000,2025-03-03,17.17,17.17,9.7,12.75,336,574,2025-03-06
O:SPY250306C00574000,2025-03-04,8.83,12.31,4.34,8.24,8798,574,2025-03-06
O:SPY250306C00574000,2025-03-05,6.44,11.41,4.01,9.75,11573,574,2025-03-06
O:SPY250306C00574000,2025-03-06,3.93,6.86,0.23,0.58,485355,574,2025-03-06
O:SPY250306C00575000,2025-03-03,20.13,20.13,9.02,11.77,464,575,2025-03-06
O:SPY250306C00575000,2025-03-04,8.19,11.58,3.91,7.3,12217,575,2025-03-06
O:SPY250306C00575000,2025-03-05,5.67,10.49,3.55,8.81,22954,575,2025-03-06
O:SPY250306C00575000,2025-03-06,3.31,6.04,0.1,0.23,608788,575,2025-03-06
O:SPY250306C00576000,2025-03-03,17.34,17.34,8.37,9.59,414,576,2025-03-06
O:SPY250306C00576000,2025-03-04,7.48,10.55,3.5,6.71,11158,576,2025-03-06
O:SPY250306C00576000,2025-03-05,5,9.69,3.08,7.53,31867,576,2025-03-06
O:SPY250306C00576000,2025-03-06,2.83,5.3,0.04,0.07,441548,576,2025-03-06
O:SPY250306C00577000,2025-03-03,19.34,19.34,7.74,9.46,608,577,2025-03-06
O:SPY250306C00577000,2025-03-04,6.89,9.61,3.13,5.97,9470,577,2025-03-06
O:SPY250306C00577000,2025-03-05,4.59,8.86,2.69,6.86,45028,577,2025-03-06
O:SPY250306C00577000,2025-03-06,2.33,4.55,0.01,0.02,390629,577,2025-03-06
O:SPY250306C00578000,2025-03-03,16.64,16.64,7.1,8.8,546,578,2025-03-06
O:SPY250306C00578000,2025-03-04,6.44,9.35,2.77,5.35,19786,578,2025-03-06
O:SPY250306C00578000,2025-03-05,4.13,8.07,2.34,6.07,64558,578,2025-03-06
O:SPY250306C00578000,2025-03-06,1.94,3.87,0.01,0.01,425240,578,2025-03-06
O:SPY250306C00579000,2025-03-03,15.76,15.76,6.55,8.79,620,579,2025-03-06
O:SPY250306C00579000,2025-03-04,5.64,8.32,2.38,4.78,12954,579,2025-03-06
O:SPY250306C00579000,2025-03-05,3.66,7.38,2.01,5.43,60256,579,2025-03-06
O:SPY250306C00579000,2025-03-06,1.53,3.27,0.01,0.01,368808,579,2025-03-06
O:SPY250306C00580000,2025-03-03,14.59,15.2,6.02,8.29,1298,580,2025-03-06
O:SPY250306C00580000,2025-03-04,5.22,7.86,2.05,4.26,22955,580,2025-03-06
O:SPY250306C00580000,2025-03-05,3.09,6.63,1.7,4.7,161430,580,2025-03-06
O:SPY250306C00580000,2025-03-06,1.21,2.78,0.01,0.01,808628,580,2025-03-06
O:SPY250306C00581000,2025-03-03,16.76,16.76,5.52,7.55,1552,581,2025-03-06
O:SPY250306C00581000,2025-03-04,4.54,7.1,1.81,3.79,9650,581,2025-03-06
O:SPY250306C00581000,2025-03-05,2.7,5.91,1.45,4.11,63169,581,2025-03-06
O:SPY250306C00581000,2025-03-06,0.9,2.21,0.01,0.01,296320,581,2025-03-06
O:SPY250306C00582000,2025-03-03,14.76,14.88,4.94,6.94,2034,582,2025-03-06
O:SPY250306C00582000,2025-03-04,4.06,6.51,1.55,3.3,19647,582,2025-03-06
O:SPY250306C00582000,2025-03-05,2.31,5.25,1.22,3.53,68593,582,2025-03-06
O:SPY250306C00582000,2025-03-06,0.75,1.77,0.01,0.01,283250,582,2025-03-06
O:SPY250306C00583000,2025-03-03,14.3,15.25,4.46,6.36,2108,583,2025-03-06
O:SPY250306C00583000,2025-03-04,3.76,5.81,1.39,2.95,14013,583,2025-03-06
O:SPY250306C00583000,2025-03-05,1.93,4.6,1,2.96,121543,583,2025-03-06
O:SPY250306C00583000,2025-03-06,0.57,1.61,0.01,0.01,262526,583,2025-03-06
O:SPY250306C00584000,2025-03-03,13.52,13.52,4,5.77,2598,584,2025-03-06
O:SPY250306C00584000,2025-03-04,3.22,5.21,1.19,2.68,12720,584,2025-03-06
O:SPY250306C00584000,2025-03-05,1.68,4,0.83,2.49,88586,584,2025-03-06
O:SPY250306C00584000,2025-03-06,0.43,1.08,0.01,0.01,199438,584,2025-03-06
O:SPY250306C00585000,2025-03-03,12.63,13.5,3.6,5.18,3610,585,2025-03-06
O:SPY250306C00585000,2025-03-04,2.96,4.66,0.94,2.11,23588,585,2025-03-06
O:SPY250306C00585000,2025-03-05,1.46,3.79,0.68,2.01,132050,585,2025-03-06
O:SPY250306C00585000,2025-03-06,0.3,0.84,0.01,0.01,355243,585,2025-03-06
O:SPY250306C00586000,2025-03-03,11.82,12.69,3.2,4.6,2558,586,2025-03-06
O:SPY250306C00586000,2025-03-04,2.54,4.09,0.84,1.8,11700,586,2025-03-06
O:SPY250306C00586000,2025-03-05,1.23,2.9,0.55,1.63,49772,586,2025-03-06
O:SPY250306C00586000,2025-03-06,0.21,0.63,0.01,0.01,175921,586,2025-03-06
O:SPY250306C00587000,2025-03-03,10.88,11.86,2.84,4.1,5376,587,2025-03-06
O:SPY250306C00587000,2025-03-04,2.19,3.59,0.73,1.5,7796,587,2025-03-06
O:SPY250306C00587000,2025-03-05,1,2.43,0.45,1.3,40859,587,2025-03-06
O:SPY250306C00587000,2025-03-06,0.17,0.47,0.01,0.01,104462,587,2025-03-06
O:SPY250306C00588000,2025-03-03,10.2,10.91,2.5,3.75,3836,588,2025-03-06
O:SPY250306C00588000,2025-03-04,1.91,3.1,0.55,1.25,11142,588,2025-03-06
O:SPY250306C00588000,2025-03-05,0.77,2,0.35,0.97,50118,588,2025-03-06
O:SPY250306C00588000,2025-03-06,0.13,0.34,0.01,0.01,92398,588,2025-03-06
O:SPY250306C00589000,2025-03-03,9.36,10.11,2.13,3.3,3512,589,2025-03-06
O:SPY250306C00589000,2025-03-04,1.54,2.65,0.48,1.04,5662,589,2025-03-06
O:SPY250306C00589000,2025-03-05,0.65,1.61,0.28,0.74,33698,589,2025-03-06
O:SPY250306C00589000,2025-03-06,0.11,0.25,0.01,0.01,72070,589,2025-03-06
O:SPY250306C00590000,2025-03-03,8.67,9.46,1.84,2.81,8414,590,2025-03-06
O:SPY250306C00590000,2025-03-04,1.36,2.28,0.39,0.82,27966,590,2025-03-06
O:SPY250306C00590000,2025-03-05,0.5,1.59,0.22,0.55,109890,590,2025-03-06
O:SPY250306C00590000,2025-03-06,0.05,0.18,0.01,0.01,99511,590,2025-03-06
O:SPY250306C00591000,2025-03-03,7.85,8.6,1.58,2.49,4600,591,2025-03-06
O:SPY250306C00591000,2025-03-04,1.09,1.9,0.32,0.66,5246,591,2025-03-06
O:SPY250306C00591000,2025-03-05,0.37,0.99,0.18,0.4,22775,591,2025-03-06
O:SPY250306C00591000,2025-03-06,0.04,0.12,0.01,0.01,33510,591,2025-03-06
O:SPY250306C00592000,2025-03-03,7.24,8.04,1.38,2.08,7636,592,2025-03-06
O:SPY250306C00592000,2025-03-04,0.92,1.57,0.26,0.58,9695,592,2025-03-06
O:SPY250306C00592000,2025-03-05,0.29,0.75,0.13,0.28,28315,592,2025-03-06
O:SPY250306C00592000,2025-03-06,0.02,0.08,0.01,0.01,49836,592,2025-03-06
O:SPY250306C00593000,2025-03-03,6.54,7.27,1.2,1.85,16832,593,2025-03-06
O:SPY250306C00593000,2025-03-04,0.74,1.31,0.21,0.4,16486,593,2025-03-06
O:SPY250306C00593000,2025-03-05,0.22,0.56,0.11,0.2,35537,593,2025-03-06
O:SPY250306C00593000,2025-03-06,0.01,0.06,0.01,0.01,55264,593,2025-03-06
O:SPY250306C00594000,2025-03-03,5.81,6.6,0.99,1.53,9470,594,2025-03-06
O:SPY250306C00594000,2025-03-04,0.65,1.06,0.17,0.3,8806,594,2025-03-06
O:SPY250306C00594000,2025-03-05,0.17,0.41,0.08,0.16,35254,594,2025-03-06
O:SPY250306C00594000,2025-03-06,0.02,0.04,0.01,0.01,29086,594,2025-03-06
O:SPY250306C00595000,2025-03-03,5.33,5.97,0.82,1.29,14394,595,2025-03-06
O:SPY250306C00595000,2025-03-04,0.49,0.86,0.13,0.22,11746,595,2025-03-06
O:SPY250306C00595000,2025-03-05,0.13,0.44,0.06,0.08,45701,595,2025-03-06
O:SPY250306C00595000,2025-03-06,0.01,0.03,0.01,0.01,23866,595,2025-03-06
O:SPY250306C00596000,2025-03-03,4.61,5.25,0.7,1.06,9068,596,2025-03-06
O:SPY250306C00596000,2025-03-04,0.4,0.68,0.1,0.16,4914,596,2025-03-06
O:SPY250306C00596000,2025-03-05,0.09,0.2,0.05,0.06,10193,596,2025-03-06
O:SPY250306C00596000,2025-03-06,0.01,0.02,0.01,0.01,9104,596,2025-03-06
O:SPY250306C00597000,2025-03-03,4.09,4.69,0.59,0.87,7828,597,2025-03-06
O:SPY250306C00597000,2025-03-04,0.32,0.54,0.07,0.11,5642,597,2025-03-06
O:SPY250306C00597000,2025-03-05,0.06,0.15,0.02,0.03,10552,597,2025-03-06
O:SPY250306C00597000,2025-03-06,0.01,0.02,0.01,0.01,5422,597,2025-03-06
O:SPY250306C00598000,2025-03-03,3.52,4.14,0.47,0.7,9938,598,2025-03-06
O:SPY250306C00598000,2025-03-04,0.24,0.41,0.05,0.08,8732,598,2025-03-06
O:SPY250306C00598000,2025-03-05,0.05,0.1,0.02,0.03,10316,598,2025-03-06
O:SPY250306C00598000,2025-03-06,0.01,0.01,0.01,0.01,788,598,2025-03-06
O:SPY250306C00599000,2025-03-03,3,3.48,0.39,0.59,7542,599,2025-03-06
O:SPY250306C00599000,2025-03-04,0.19,0.32,0.03,0.04,5436,599,2025-03-06
O:SPY250306C00599000,2025-03-05,0.04,0.07,0.01,0.02,7482,599,2025-03-06
O:SPY250306C00599000,2025-03-06,0.01,0.06,0.01,0.01,974,599,2025-03-06
O:SPY250306C00600000,2025-03-03,2.65,3.07,0.3,0.46,17158,600,2025-03-06
O:SPY250306C00600000,2025-03-04,0.15,0.25,0.02,0.04,25106,600,2025-03-06
O:SPY250306C00600000,2025-03-05,0.03,0.05,0.01,0.02,16971,600,2025-03-06
O:SPY250306C00600000,2025-03-06,0.01,0.01,0.01,0.01,1104,600,2025-03-06
O:SPY250306C00601000,2025-03-03,2.17,2.52,0.25,0.36,6088,601,2025-03-06
O:SPY250306C00601000,2025-03-04,0.11,0.19,0.02,0.02,736,601,2025-03-06
O:SPY250306C00601000,2025-03-05,0.02,0.04,0.01,0.01,2810,601,2025-03-06
O:SPY250306C00601000,2025-03-06,0.01,0.01,0.01,0.01,698,601,2025-03-06
O:SPY250306C00602000,2025-03-03,1.83,2.17,0.2,0.29,7259,602,2025-03-06
O:SPY250306C00602000,2025-03-04,0.08,0.14,0.01,0.02,1642,602,2025-03-06
O:SPY250306C00602000,2025-03-05,0.02,0.03,0.01,0.01,3924,602,2025-03-06
O:SPY250306C00602000,2025-03-06,0.01,0.01,0.01,0.01,358,602,2025-03-06
O:SPY250306C00603000,2025-03-03,1.41,1.78,0.16,0.22,4004,603,2025-03-06
O:SPY250306C00603000,2025-03-04,0.07,0.11,0.01,0.01,1602,603,2025-03-06
O:SPY250306C00603000,2025-03-05,0.02,0.03,0.01,0.01,913,603,2025-03-06
O:SPY250306C00603000,2025-03-06,0.01,0.01,0.01,0.01,116,603,2025-03-06
O:SPY250306C00604000,2025-03-03,1.13,1.4,0.11,0.17,6344,604,2025-03-06
O:SPY250306C00604000,2025-03-04,0.04,0.08,0.01,0.02,1768,604,2025-03-06
O:SPY250306C00604000,2025-03-05,0.02,0.02,0.01,0.01,576,604,2025-03-06
O:SPY250306C00604000,2025-03-06,0.01,0.01,0.01,0.01,18,604,2025-03-06
O:SPY250306C00605000,2025-03-03,0.9,1.12,0.09,0.14,4845,605,2025-03-06
O:SPY250306C00605000,2025-03-04,0.03,0.07,0.01,0.01,4050,605,2025-03-06
O:SPY250306C00605000,2025-03-05,0.02,0.02,0.01,0.01,3060,605,2025-03-06
O:SPY250306C00605000,2025-03-06,0.01,0.01,0.01,0.01,14,605,2025-03-06
O:SPY250306C00606000,2025-03-03,0.7,0.85,0.06,0.1,2254,606,2025-03-06
O:SPY250306C00606000,2025-03-04,0.03,0.05,0.02,0.02,1364,606,2025-03-06
O:SPY250306C00606000,2025-03-05,0.01,0.02,0.01,0.01,936,606,2025-03-06
O:SPY250306C00607000,2025-03-03,0.52,0.66,0.05,0.08,2370,607,2025-03-06
O:SPY250306C00607000,2025-03-04,0.02,0.04,0.01,0.02,2652,607,2025-03-06
O:SPY250306C00607000,2025-03-05,0.01,0.03,0.01,0.01,1822,607,2025-03-06
O:SPY250306C00607000,2025-03-06,0.01,0.01,0.01,0.01,6,607,2025-03-06
O:SPY250306C00608000,2025-03-03,0.37,0.49,0.04,0.05,3972,608,2025-03-06
O:SPY250306C00608000,2025-03-04,0.01,0.03,0.01,0.01,1210,608,2025-03-06
O:SPY250306C00608000,2025-03-05,0.01,0.01,0.01,0.01,92,608,2025-03-06
O:SPY250306C00608000,2025-03-06,0.01,0.01,0.01,0.01,4,608,2025-03-06
O:SPY250306C00609000,2025-03-03,0.25,0.34,0.04,0.05,1586,609,2025-03-06
O:SPY250306C00609000,2025-03-04,0.02,0.02,0.01,0.01,316,609,2025-03-06
O:SPY250306C00609000,2025-03-05,0.01,0.01,0.01,0.01,3218,609,2025-03-06
O:SPY250306C00610000,2025-03-03,0.19,0.25,0.01,0.04,4222,610,2025-03-06
O:SPY250306C00610000,2025-03-04,0.02,0.03,0.01,0.01,1944,610,2025-03-06
O:SPY250306C00610000,2025-03-05,0.01,0.01,0.01,0.01,670,610,2025-03-06
O:SPY250306C00610000,2025-03-06,0.01,0.01,0.01,0.01,4,610,2025-03-06
O:SPY250306C00611000,2025-03-03,0.12,0.14,0.01,0.03,3444,611,2025-03-06
O:SPY250306C00611000,2025-03-04,0.01,0.02,0.01,0.01,1254,611,2025-03-06
O:SPY250306C00611000,2025-03-05,0.01,0.02,0.01,0.02,76,611,2025-03-06
O:SPY250306C00611000,2025-03-06,0.01,0.01,0.01,0.01,20,611,2025-03-06
O:SPY250306C00612000,2025-03-03,0.1,0.11,0.02,0.02,1226,612,2025-03-06
O:SPY250306C00612000,2025-03-04,0.02,0.02,0.01,0.01,1354,612,2025-03-06
O:SPY250306C00612000,2025-03-05,0.01,0.01,0.01,0.01,34,612,2025-03-06
O:SPY250306C00612000,2025-03-06,0.01,0.01,0.01,0.01,8,612,2025-03-06
O:SPY250306C00613000,2025-03-03,0.07,0.08,0.01,0.01,1076,613,2025-03-06
O:SPY250306C00613000,2025-03-04,0.01,0.02,0.01,0.01,1236,613,2025-03-06
O:SPY250306C00613000,2025-03-05,0.01,0.01,0.01,0.01,216,613,2025-03-06
O:SPY250306C00614000,2025-03-03,0.04,0.04,0.01,0.02,1960,614,2025-03-06
O:SPY250306C00614000,2025-03-04,0.01,0.02,0.01,0.01,1348,614,2025-03-06
O:SPY250306C00614000,2025-03-05,0.01,0.01,0.01,0.01,376,614,2025-03-06
O:SPY250306C00614000,2025-03-06,0.01,0.01,0.01,0.01,340,614,2025-03-06
O:SPY250306C00615000,2025-03-03,0.03,0.06,0.01,0.02,5154,615,2025-03-06
O:SPY250306C00615000,2025-03-04,0.01,0.02,0.01,0.01,3796,615,2025-03-06
O:SPY250306C00615000,2025-03-05,0.01,0.01,0.01,0.01,244,615,2025-03-06
O:SPY250306C00615000,2025-03-06,0.01,0.01,0.01,0.01,26,615,2025-03-06
O:SPY250306C00616000,2025-03-03,0.03,0.03,0.01,0.01,338,616,2025-03-06
O:SPY250306C00616000,2025-03-04,0.01,0.02,0.01,0.02,1322,616,2025-03-06
O:SPY250306C00616000,2025-03-05,0.01,0.01,0.01,0.01,4,616,2025-03-06
O:SPY250306C00617000,2025-03-03,0.02,0.02,0.01,0.01,100,617,2025-03-06
O:SPY250306C00617000,2025-03-04,0.01,0.02,0.01,0.01,350,617,2025-03-06
O:SPY250306C00618000,2025-03-03,0.02,0.02,0.01,0.01,252,618,2025-03-06
O:SPY250306C00618000,2025-03-04,0.01,0.01,0.01,0.01,1564,618,2025-03-06
O:SPY250306C00618000,2025-03-06,0.01,0.01,0.01,0.01,2,618,2025-03-06
O:SPY250306C00619000,2025-03-03,0.01,0.01,0.01,0.01,80,619,2025-03-06
O:SPY250306C00619000,2025-03-04,0.01,0.01,0.01,0.01,758,619,2025-03-06
O:SPY250306C00620000,2025-03-03,0.02,0.02,0.01,0.01,112,620,2025-03-06
O:SPY250306C00620000,2025-03-04,0.01,0.01,0.01,0.01,1082,620,2025-03-06
O:SPY250306C00620000,2025-03-05,0.01,0.01,0.01,0.01,6,620,2025-03-06
O:SPY250306C00620000,2025-03-06,0.01,0.01,0.01,0.01,70,620,2025-03-06
O:SPY250306C00621000,2025-03-03,0.01,0.01,0.01,0.01,34,621,2025-03-06
O:SPY250306C00621000,2025-03-04,0.01,0.01,0.01,0.01,1000,621,2025-03-06
O:SPY250306C00621000,2025-03-06,0.01,0.01,0.01,0.01,70,621,2025-03-06
O:SPY250306C00623000,2025-03-03,0.01,0.01,0.01,0.01,846,623,2025-03-06
O:SPY250306C00626000,2025-03-05,0.01,0.01,0.01,0.01,24,626,2025-03-06
O:SPY250306C00632000,2025-03-04,0.01,0.01,0.01,0.01,2,632,2025-03-06
O:SPY250306C00632000,2025-03-06,0.01,0.01,0.01,0.01,2,632,2025-03-06
O:SPY250306C00635000,2025-03-05,0.01,0.01,0.01,0.01,2,635,2025-03-06
O:SPY250306C00675000,2025-03-06,0.01,0.01,0.01,0.01,4,675,2025-03-06
O:SPY250306P00400000,2025-03-04,0.01,0.01,0.01,0.01,20,400,2025-03-06
O:SPY250306P00420000,2025-03-03,0.01,0.01,0.01,0.01,14,420,2025-03-06
O:SPY250306P00420000,2025-03-04,0.01,0.01,0.01,0.01,50,420,2025-03-06
O:SPY250306P00420000,2025-03-06,0.01,0.01,0.01,0.01,2,420,2025-03-06
O:SPY250306P00425000,2025-03-04,0.01,0.02,0.01,0.01,36,425,2025-03-06
O:SPY250306P00430000,2025-03-03,0.02,0.02,0.02,0.02,2,430,2025-03-06
O:SPY250306P00430000,2025-03-04,0.01,0.01,0.01,0.01,16,430,2025-03-06
O:SPY250306P00435000,2025-03-04,0.01,0.01,0.01,0.01,1000,435,2025-03-06
O:SPY250306P00440000,2025-03-03,0.02,0.02,0.02,0.02,4,440,2025-03-06
O:SPY250306P00440000,2025-03-04,0.01,0.01,0.01,0.01,4,440,2025-03-06
O:SPY250306P00445000,2025-03-04,0.01,0.01,0.01,0.01,80,445,2025-03-06
